id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
1674	dynamic mechanical property	1.1416	-0.1145	1	601	1309	88	2015.9773
1675	dynamic mechanical thermal analysis	1.0702	-0.1197	1	617	1399	85	2015.8706
1676	dynamic range	-0.3615	0.0948	3	149	219	20	2015.2
1677	dynamic rheological measurement	1.2508	-0.1237	1	110	172	10	2016.7
1678	dynamic rheology	1.1469	-0.004	1	144	183	11	2014.9091
1679	dynamic vulcanization	1.2762	-0.0977	1	286	702	44	2016.9318
1680	dynamical mechanical analysis	1.1996	-0.1184	1	125	159	11	2016.7273
1681	dysfunction	-1.057	-0.0126	2	1143	2761	117	2016.359
1682	dyslipidemia	-1.3234	-0.0863	2	297	601	19	2014.6842
1683	dysregulation	-0.939	0.1629	3	265	369	16	2016.375
1684	e beam	1.0606	-0.0879	1	62	103	11	2014.8182
1685	e cadherin	-0.8684	0.245	3	253	411	20	2017
1686	e1 cell	-0.0702	0.0908	5	131	174	13	2015.3077
1687	ear	-0.5715	0.0324	2	315	440	29	2014.8621
1688	early diagnosis	-1.1388	0.0418	2	461	837	36	2015
1689	early phase	-0.6805	0.1282	5	310	406	18	2015.8889
1690	earth	0.329	-0.1658	2	206	298	27	2017
1691	eba gma	1.2949	-0.0848	1	129	223	13	2015.6923
1692	ebs	0.9487	-0.1251	1	153	228	15	2016.4667
1693	eccentric exercise	-1.0516	-0.3969	7	138	259	11	2015.4545
1694	ecg	-1.0385	-0.1415	2	245	352	19	2015.0526
1695	echocardiography	-1.0888	-0.0815	2	285	445	21	2015.0476
1696	ecm	-0.3287	0.0912	5	841	2107	133	2015.797
1697	eco friendly material	0.9613	-0.128	1	122	132	12	2016.5
1698	eco friendly method	1.0135	-0.1156	1	126	142	10	2017.9
1699	economy	-0.099	-0.2233	7	352	500	39	2016.8205
1700	ecs	-0.5596	0.0996	5	208	289	16	2015.125
1701	edema	-0.8467	0.0419	3	624	1179	61	2015.4098
1702	education	-0.7184	-0.2216	2	326	640	47	2015.5319
1703	effect size	-1.0329	-0.402	7	302	528	22	2017.2273
1704	effective compatibilizer	1.1555	-0.037	1	249	438	23	2016.913
1705	effective delivery	-0.411	0.3711	4	164	211	11	2017
1706	effective nucleating agent	1.2011	-0.0175	1	297	560	37	2015.5676
1707	effective rate	-1.1161	-0.0576	2	185	266	14	2016.7143
1708	effective therapy	-0.777	0.1587	4	217	260	12	2016.5833
1709	effective treatment	-0.9177	0.0655	2	707	1208	53	2015.7547
1710	efficacy	-0.6465	0.0827	4	3009	14130	763	2015.9856
1711	efficient catalyst	0.587	0.2344	6	227	386	25	2015.24
1712	efficient compatibilizer	1.1954	-0.0743	1	154	210	12	2017.5
1713	efficient delivery	-0.4426	0.3467	4	417	702	35	2015.7714
1714	efficient initiator	0.6954	0.3127	6	153	379	18	2014.9444
1715	efficient nucleating agent	1.3812	0.0062	1	154	267	16	2015.5
1716	efficient plasticizer	1.0827	-0.014	1	114	166	12	2015.8333
1717	efficient production	0.2003	-0.0226	3	116	162	17	2016.4706
1718	egf	-0.7246	0.1612	3	220	288	16	2015.25
1719	egfr	-0.9914	0.1273	2	616	1284	50	2015.74
1720	egg	-0.4472	-0.0336	3	207	252	19	2015.1579
1721	egma	1.2836	-0.1249	1	204	397	25	2016.68
1722	eia	-0.4153	-0.2215	2	137	177	11	2015.8182
1723	eicosanoid	-0.8526	0.1628	3	203	435	21	2016.1429
1724	elastic modulus increase	1.0179	-0.1273	1	93	137	12	2015.9167
1725	elastic response	0.9123	-0.1258	1	87	106	11	2017.9091
1726	elastin	-0.4996	0.0795	5	175	277	20	2015.95
1727	elastomer	1.0126	-0.0104	1	924	2545	170	2016.3824
1728	elderly patient	-1.3153	-0.0924	2	536	1324	54	2015.9259
1729	elderly person	-1.13	-0.1465	2	186	253	10	2017.6
1730	electrical characterization	0.5033	-0.111	1	88	97	11	2018.5455
1731	electrical conductivity	0.8593	-0.0835	1	906	2349	208	2016.7019
1732	electrical measurement	0.7952	-0.1175	1	84	91	11	2016.0909
1733	electrical resistivity	1.0733	-0.1101	1	212	346	28	2016.3929
1734	electrical stimulation	-0.3444	-0.0273	5	354	667	52	2016.0577
1735	electricity	0.275	-0.166	1	143	197	17	2015.2941
1736	electrocardiogram	-1.0416	-0.1453	2	232	319	17	2015.1765
1737	electrochemical impedance spectroscopy	0.2999	-0.0187	5	125	179	29	2016.5862
1738	electrochemical test	0.3834	-0.0235	5	45	72	11	2016.7273
1739	electromagnetic interference	1.0657	-0.1342	1	204	465	35	2018.2
1740	electromagnetic interference shielding	1.0171	-0.1213	1	137	258	19	2018.7895
1741	electromyography	-0.8911	-0.3739	7	212	311	17	2016.4706
1742	electron beam irradiation	1.133	-0.0997	1	190	360	30	2015.5667
1743	electron microscopy observation	0.9355	-0.0038	1	322	492	34	2014.9118
1744	electrospun fibrous membrane	-0.1286	0.0783	5	195	274	20	2014.8
1745	electrospun nanofibrous scaffold	-0.3277	0.1354	5	187	276	18	2015.7778
1746	electrospun plla	-0.1169	0.0637	5	206	276	25	2014.64
1747	electrospun plla nanofiber	0.0186	0.0246	5	134	167	11	2014.0909
1748	electrospun poly l lactic acid	-0.3659	0.0909	5	206	286	21	2016.0476
1749	electrospun scaffold	-0.2487	0.0812	5	658	1289	104	2015.4231
1750	electrostatic attraction	0.0735	0.2195	4	127	144	12	2015.8333
1751	elemental analysis	0.7395	0.1657	6	593	1556	109	2015.5505
1752	elevated level	-1.0363	-0.0031	2	218	263	10	2014.5
1753	elevation	-0.8979	-0.1251	7	738	1262	64	2015.5
1754	elisa	-0.8699	0.0717	3	1141	2812	140	2015.4071
1755	elongation	1.0244	-0.0796	1	2700	20128	1370	2016.2015
1756	elongational flow	1.108	-0.0303	1	227	332	24	2015.375
1757	elongational viscosity	1.206	-0.0517	1	153	223	16	2015.375
1758	ema gma	1.3224	-0.0946	1	179	346	19	2016.2105
1759	embase	-1.1623	-0.1317	2	165	237	11	2015.8182
1760	embrittlement	1.1033	-0.1153	1	224	311	26	2016.7692
1761	embryo	-0.5583	0.1285	3	254	328	22	2016.4545
1762	emergency	-0.9329	-0.168	2	228	331	21	2017.8571
1763	emergency department	-1.1943	-0.1617	2	274	424	19	2018.1053
1764	emg	-0.8131	-0.3934	7	219	408	23	2016.3913
1765	emi	1.0442	-0.1345	1	167	360	26	2018.1923
1766	emi se	1.061	-0.1287	1	112	206	14	2018.7857
1767	empirical model	0.0751	-0.2325	2	194	307	24	2016.5833
1768	emt	-0.9416	0.267	3	199	335	15	2016.6667
1769	emu g	-0.1084	0.2914	4	123	155	12	2015.5
1770	emulsification solvent evaporation method	-0.1962	0.3147	4	197	288	19	2014.4737
1771	emulsion method	-0.1006	0.2425	4	202	262	27	2015.5556
1772	emulsion polymerization	0.6627	0.0473	1	163	232	20	2015.3
1773	emulsion solvent evaporation	-0.1217	0.3148	4	131	170	15	2015.6667
1774	emulsion solvent evaporation method	-0.1817	0.2342	4	305	453	34	2015.3529
1775	emulsion solvent evaporation technique	-0.2273	0.2784	4	203	271	20	2016
1776	enantiomeric poly	0.951	0.1362	1	329	586	32	2015.5
1777	enantiomeric polylactide	0.5899	0.2021	6	123	155	14	2016.3571
1778	encapsulated drug	-0.2021	0.3333	4	189	247	15	2015.2667
1779	encapsulation efficiency	-0.2393	0.2861	4	1334	4862	337	2015.4036
1780	end block	0.8305	0.2088	6	216	360	21	2016.4286
1781	end group	0.76	0.1504	6	797	1795	147	2015.0748
1782	endocrinology	-1.2853	-0.1168	2	163	271	11	2016.4545
1783	endocytosis	-0.4287	0.3462	4	617	1367	71	2015.1972
1784	endoplasmic reticulum	-0.6418	0.2	3	212	310	18	2015.7222
1785	endoscopic submucosal dissection	-1.1852	0.0407	2	130	203	10	2015.6
1786	endoscopy	-1.2526	0.0031	2	278	516	23	2016.087
1787	endosome	-0.4975	0.3457	4	214	317	15	2016.8667
1788	endothelial cell	-0.5576	0.1527	5	1097	2940	176	2015.2955
1789	endothelial dysfunction	-1.1671	-0.0558	2	255	424	18	2015.3889
1790	endothelial function	-1.1951	-0.1684	2	215	355	17	2016.5882
1791	endothelial progenitor cell	-0.6447	0.0871	5	232	346	22	2014.4091
1792	endothelialization	-0.6219	0.047	5	350	683	44	2015.3864
1793	endothelium	-0.6596	0.0799	5	382	562	28	2016.4286
1794	endotherm	1.0113	0.0385	1	151	193	15	2013.6
1795	endothermic peak	1.144	0.0127	1	151	242	19	2014.4211
1796	endpoint	-1.0171	-0.1142	2	364	580	26	2016.6538
1797	endurance	-0.8828	-0.3976	7	595	1739	82	2016.3171
1798	endurance exercise	-1.0514	-0.3975	7	196	344	13	2015.4615
1799	endurance performance	-1.0013	-0.4686	7	212	434	18	2015.1111
1800	ene	0.64	0.2754	6	311	725	41	2015.122
1801	energy absorption	0.7804	-0.1594	1	236	358	39	2018.2051
1802	energy balance	-0.0597	-0.2201	7	170	214	14	2015.4286
1803	energy consumption	0.4299	-0.1545	1	281	416	45	2016.5111
1804	energy dissipation	0.8129	-0.141	1	166	243	22	2016.8182
1805	energy efficiency	0.4324	-0.1465	1	145	177	15	2016.8
1806	energy expenditure	-1.0377	-0.408	7	291	568	22	2016.0455
1807	energy metabolism	-0.9559	-0.2277	7	251	345	18	2016.6667
1808	energy recovery	0.4419	-0.1662	1	90	134	11	2014.1818
1809	eng	1.1016	-0.0734	1	627	1299	98	2015.949
1810	engagement	-0.679	-0.1799	2	236	424	24	2016.5417
1811	engineering plastic	0.98	-0.0315	1	228	298	18	2018.1667
1812	enhanced compatibility	1.1127	-0.0534	1	128	192	12	2018.6667
1813	enhanced crystallization	1.2094	0.0138	1	196	290	19	2016.6316
1814	enhanced dispersion	1.1773	-0.0803	1	133	175	11	2016.1818
1815	enhanced interaction	0.7241	0.0342	1	213	275	14	2016.2857
1816	enhanced interfacial adhesion	1.1192	-0.0769	1	247	350	21	2016.381
1817	enhanced mechanical property	0.8149	-0.0538	1	430	690	58	2016.569
1818	enhanced permeability	-0.3074	0.3683	4	226	377	21	2015.6667
1819	enhanced property	1.0342	-0.0685	1	220	292	22	2017.0455
1820	enhanced stability	0.1031	0.2084	4	150	199	14	2015.8571
1821	enhanced thermal stability	1.0017	-0.0077	1	205	261	22	2015.7727
1822	enhanced toughness	1.1557	-0.0703	1	184	266	16	2017.375
1823	enlargement	-0.5644	-0.0997	2	376	581	28	2014.0714
1824	eno	-0.8045	0.0746	2	153	201	10	2017
1825	enr	1.1872	-0.1037	1	275	522	36	2017
1826	entanglement	0.996	-0.0334	1	612	1089	76	2016.9605
1827	enterococcus faecali	-0.2568	-0.0164	3	119	140	13	2016.1538
1828	enthalpy relaxation	1.0315	-0.0159	1	123	170	15	2015.8
1829	entrapment efficiency	-0.2734	0.301	4	566	1172	80	2015
1830	entry	-0.5317	0.05	3	533	753	47	2014.5957
1831	envenomation	-0.773	0.083	3	323	657	34	2015.7059
1832	environmental benefit	0.3398	-0.1829	1	143	234	24	2016.1667
1833	environmental factor	-0.4058	-0.1633	2	159	183	16	2016.5625
1834	environmental friendliness	1.025	-0.0517	1	97	109	11	2015.8182
1835	environmental impact	0.4231	-0.1779	1	446	1054	107	2016.5327
1836	environmental performance	0.3398	-0.1853	1	144	276	21	2015.8095
1837	environmental sustainability	0.5635	-0.1199	1	110	122	12	2018.75
1838	environmental temperature	0.3325	0.066	4	142	177	12	2014.75
1839	enzymatic activity	-0.6092	0.0707	3	566	1143	75	2014.52
1840	enzyme	-0.487	0.0439	3	2241	7887	524	2014.8492
1841	enzyme activity	-0.613	0.0489	3	758	1441	89	2015.0449
1842	eosin	-0.5209	0.0533	5	246	432	24	2016.0833
1843	eosin staining	-0.4656	0.0847	5	231	337	17	2015
1844	eosinophil	-0.7896	0.1622	3	156	240	11	2013.7273
1845	epc	-0.6487	0.0828	5	193	253	16	2014.375
1846	epi	-0.6606	-0.0883	2	182	233	14	2015.2143
1847	epidermal growth factor receptor	-0.8782	0.2684	3	347	615	26	2014.6154
1848	epidermis	-0.5211	0.1801	5	213	302	17	2015.5882
1849	epitaxial crystallization	1.0418	0.053	1	116	160	12	2016.9167
1850	epithelial	-0.7692	0.2312	3	379	594	30	2015.6333
1851	epithelial cell	-0.636	0.1902	3	759	1495	90	2015.4889
1852	epithelial mesenchymal transition	-0.8644	0.2699	3	203	300	13	2017
1853	epitope	-0.7998	0.1129	3	305	488	27	2016.2222
1854	epoxide	0.9189	0.0899	6	303	585	32	2016.0312
1855	epoxide group	1.1536	-0.0114	1	233	490	27	2017
1856	epoxidized natural rubber	1.2232	-0.1001	1	191	326	23	2016.8261
1857	epoxidized palm oil	1.1105	-0.1716	1	113	202	13	2015
1858	epoxidized soybean oil	1.1531	-0.0901	1	196	341	19	2017.0526
1859	epoxy	1.0299	-0.1016	1	554	1064	82	2016.8659
1860	epoxy group	1.2538	-0.0834	1	421	916	57	2016.7368
1861	epoxy resin	0.9219	-0.0472	1	190	274	22	2014.9091
1862	epr	-0.1159	0.3466	4	278	441	28	2016.4643
1863	equimolar mixture	0.6651	0.145	6	180	229	14	2014.8571
1864	equiv	0.6748	0.315	6	238	885	44	2014.75
1865	equivalent	0.0477	-0.01	6	652	1158	76	2015.6842
1866	ergogenic aid	-1.111	-0.4669	7	253	516	20	2016.5
1867	ergogenic effect	-1.0779	-0.4735	7	327	922	40	2016.8
1868	erk	-0.8614	0.1667	3	333	570	24	2016.5
1869	erk1	-0.8804	0.1783	3	373	681	31	2015.5806
1870	error	-0.0986	-0.2203	2	665	1306	127	2016.8661
1871	erythema	-0.8097	-0.0735	2	158	219	15	2014.9333
1872	erythrocyte	-0.5445	0.1615	4	315	433	26	2014.9615
1873	escape	-0.1849	0.2016	4	399	586	30	2016.8667
1874	esd	-1.1678	0.0517	2	135	215	10	2015.7
1875	eso	1.1047	-0.1382	1	313	622	40	2016.6
1876	esr	-0.7329	-0.0914	2	199	255	11	2014.8182
1877	essential oil	0.4143	-0.0639	1	303	585	61	2018.1803
1878	essential work	1.1291	-0.1543	1	112	158	14	2015.7143
1879	ester urethane	0.7533	0.0597	6	283	515	34	2014.4118
1880	esterification reaction	0.8286	-0.0455	1	216	325	27	2016.5556
1881	estimate	-0.3788	-0.1964	2	460	718	56	2015.875
1882	estradiol	-0.7361	0.072	3	237	327	16	2015.6875
1883	estrogen	-0.9372	0.081	3	238	343	15	2015.6667
1884	estrogen receptor	-0.9372	0.1766	3	249	355	15	2016.0667
1885	ethane	0.8667	0.1612	6	168	238	12	2016.3333
1886	ethics committee	-1.0244	-0.0681	2	427	818	31	2019.0645
1887	ethyl methacrylate	0.5124	0.2176	6	257	452	33	2014.4545
1888	ethylene co glycidyl methacrylate	1.1111	-0.0608	1	144	232	12	2016.6667
1889	ethylene co vinyl acetate	1.2797	-0.0961	1	213	390	24	2015.25
1890	ethylene imine	0.0724	0.1217	5	98	113	10	2014
1891	ethylene methyl	1.3176	-0.1176	1	150	279	14	2016.4286
1892	ethylene methyl acrylate glycidyl methacrylate	1.3064	-0.0958	1	144	239	12	2016.75
1893	ethylene vinyl acetate	0.987	-0.1377	1	222	384	27	2016.2222
1894	ethylene vinyl acetate copolymer	1.2426	-0.1047	1	121	154	12	2016.5
1895	ethyleneglycol	-0.3178	0.2349	4	236	331	20	2014.25
1896	ethylhexanoate	0.7758	0.1804	6	369	754	47	2015.1277
1897	etiology	-1.2005	-0.0459	2	538	1125	51	2015.8039
1898	eukaryotic cell	-0.6984	0.1004	3	139	175	13	2013.9231
1899	europe	-0.562	-0.1398	2	358	510	36	2015.2222
1900	eutrophication	0.3106	-0.1896	1	104	198	13	2013.6923
1901	eva	1.1448	-0.1078	1	424	949	68	2015.8382
1902	evaporation method	-0.1037	0.2506	4	485	785	56	2014.8214
1903	evaporation technique	-0.1321	0.2514	4	196	268	20	2014
1904	event	-0.751	-0.0603	2	1856	5318	271	2015.3321
1905	evoh	0.9646	-0.1171	1	194	293	26	2015.1923
1906	examination	-0.4896	-0.0593	2	1870	4853	285	2015.3088
1907	excellent dispersion	0.9018	-0.0073	1	170	230	19	2015.6842
1908	excellent flexibility	0.8939	-0.0764	1	143	184	11	2015
1909	excellent stability	-0.1346	0.2483	4	280	369	25	2015.84
1910	excellent thermal stability	0.8702	0.0051	6	124	145	10	2015.6
1911	excellent toughness	1.1001	-0.0521	1	162	226	15	2018.1333
1912	exclusion criterium	-1.151	-0.0939	2	258	366	15	2015.9333
1913	exclusive formation	1.1581	0.0668	1	159	251	13	2016.6154
1914	exercise	-1.0415	-0.403	7	1103	7881	342	2015.8099
1915	exercise capacity	-1.0314	-0.4366	7	178	316	13	2013.3846
1916	exercise performance	-1.0662	-0.4503	7	553	2318	94	2016.6489
1917	exercise protocol	-1.0748	-0.4327	7	233	457	18	2016.0556
1918	exercise tolerance	-1.0411	-0.441	7	191	352	16	2015.4375
1919	exercise training	-1.141	-0.3714	7	301	704	26	2016.6923
1920	exertion	-1.0748	-0.4908	7	466	2267	95	2016.3053
1921	exfoliated structure	1.2218	-0.078	1	180	293	23	2014.6957
1922	exfoliation	1.1408	-0.1272	1	497	1015	79	2015.7468
1923	exhaustion	-0.9427	-0.4131	7	538	1512	70	2016.2571
1924	exp	-0.1689	-0.1343	7	238	304	16	2014.875
1925	expansion ratio	1.1651	-0.05	1	305	790	54	2016.9074
1926	experience	-0.8186	-0.1778	2	1059	2771	164	2015.4695
1927	experimental animal	-0.7115	0.1087	5	193	232	12	2016.0833
1928	experimental basis	-0.4473	0.1532	5	146	175	11	2016.4545
1929	experimental group	-0.6437	0.0169	5	801	1687	88	2015.7955
1930	experimental model	-0.688	0.0057	3	204	264	16	2014.6875
1931	experimental trial	-0.9984	-0.4712	7	278	670	27	2016.3333
1932	expert	-0.6096	-0.161	2	194	249	18	2015.8889
1933	exponent	0.9273	-0.0495	1	181	257	23	2016.1739
1934	expression	-0.696	0.1311	3	2886	19838	1009	2015.6591
1935	expression level	-0.7614	0.1653	3	1123	2967	143	2016.1469
1936	expression pattern	-0.7402	0.1019	3	318	457	23	2016.2174
1937	external magnetic field	-0.3105	0.2495	4	205	264	21	2016.5714
1938	extracellular matrix	-0.3811	0.0897	5	1123	3399	206	2015.6505
1939	extracellular matrix production	-0.3386	0.0831	5	134	169	11	2014.3636
1940	extracellular signal	-0.9363	0.1542	3	254	384	16	2015.875
1941	extracellular vesicle	-0.5979	0.1649	5	136	177	10	2018.4
1942	extruder	0.8988	-0.1314	1	717	1566	120	2016.5417
1943	extrusion method	0.8804	-0.1349	1	273	423	33	2015.303
1944	extrusion process	0.9704	-0.1293	1	714	1507	122	2016.5902
1945	extrusion temperature	0.5851	-0.1684	1	233	369	37	2018.0541
1946	eye	-0.8426	0.0125	2	778	1929	112	2015.3214
1947	facial lipoatrophy	-1.0173	-0.1493	2	122	214	12	2012.8333
1948	facial rejuvenation	-0.9293	-0.1277	2	111	177	16	2014.625
1949	facile strategy	0.695	0.065	1	280	378	26	2017.6154
1950	facile synthesis	0.6552	0.2095	6	256	372	26	2014.8462
1951	failure mechanism	0.795	-0.1772	1	166	207	19	2017.6316
1952	failure mode	0.8128	-0.1774	1	295	474	41	2017.3415
1953	failure strain	0.5898	-0.163	1	89	140	12	2018.4167
1954	fak	-0.4896	0.1231	5	159	227	12	2015.25
1955	family	-0.3516	0.0246	3	1279	2779	183	2015.1148
1956	farm	-0.4079	-0.1369	2	104	126	13	2017
1957	fas	-0.3658	0.0287	3	225	292	16	2015.1875
1958	fashion	-0.3011	-0.1378	7	813	1327	77	2015.6234
1959	fast	-0.3762	-0.2891	7	212	311	18	2016.0556
1960	fast cooling	1.1533	0.045	1	133	168	11	2016.9091
1961	faster crystallization rate	1.1427	0.048	1	184	255	16	2015.1875
1962	faster release	-0.0309	0.2555	4	168	222	16	2015.625
1963	fat	-0.9768	-0.2374	7	386	630	28	2016.7857
1964	fat free mass	-1.1211	-0.3985	7	217	457	17	2018.0588
1965	fat mass	-1.135	-0.3944	7	281	828	30	2017.1333
1966	fat oxidation	-0.7991	-0.3841	7	182	322	16	2016
1967	fatigue	-0.9924	-0.3765	7	782	2397	111	2016.7568
1968	fatigue index	-1.1082	-0.4889	7	165	265	10	2017.3
1969	fatty acid	-0.5208	-0.0236	3	941	2013	127	2015.1575
1970	favorable biocompatibility	-0.1904	0.1495	5	108	124	11	2017.5455
1971	fbg	-0.5263	-0.2045	2	273	448	24	2016.4583
1972	fbs	-0.3107	0.2086	5	222	270	15	2014.8
1973	fcm	-0.5017	0.196	4	193	271	15	2015.0667
1974	fdm	0.511	-0.1815	1	1128	4210	423	2018.6076
1975	fdm 3d	0.5157	-0.1812	1	84	133	16	2018.9375
1976	fdm 3d printing	0.5024	-0.2041	1	129	176	19	2018.2632
1977	fdm machine	0.5186	-0.2236	1	109	165	14	2017.5
1978	fdm method	0.3642	-0.2217	1	50	76	10	2017.9
1979	fdm part	0.5739	-0.2345	1	101	187	15	2018.8
1980	fdm printing	0.6273	-0.1354	1	140	183	16	2018.3125
1981	fdm process	0.5353	-0.2073	1	238	502	50	2018.26
1982	fdm technique	0.4868	-0.1666	1	122	174	14	2018.0714
1983	fdm technology	0.3975	-0.1691	1	147	220	27	2018.4074
1984	fe sem image	0.5087	-0.0398	1	93	135	10	2016.9
1985	fea	0.3545	-0.1576	1	142	199	26	2018
1986	feasible method	0.5191	0.0421	1	97	127	10	2016.1
1987	feb	-1.3033	-0.0907	2	183	277	12	2016.3333
1988	february	-1.1439	-0.1192	2	571	1211	54	2016.9259
1989	feed ratio	0.5739	0.1626	6	429	776	51	2014.4314
1990	feedstock filament	0.7171	-0.195	1	108	146	14	2018.8571
1991	feedstock material	0.5886	-0.1747	1	92	107	11	2018.8182
1992	feeling	-0.9663	-0.2429	7	235	317	14	2015.5714
1993	fem	0.3635	-0.141	1	102	140	19	2017.2105
1994	female	-1.1778	-0.1682	2	1303	4974	208	2016.1827
1995	female patient	-1.2023	-0.0827	2	409	715	30	2014.9
1996	femur	-0.5595	-0.057	5	389	783	46	2015.4783
1997	fermentation	0.0857	-0.0571	3	444	1014	105	2015.7238
1998	fermentation broth	-0.0296	-0.0538	3	67	91	12	2016.5833
1999	fermentation process	0.1396	-0.0599	3	136	205	20	2016.35
2000	fertility	-0.7142	-0.0426	2	184	238	18	2016.8333
2001	fetal bovine serum	-0.3919	0.1935	5	223	287	19	2014.5789
2002	fev1	-0.9963	-0.1894	2	149	216	11	2016.6364
2003	fever	-1.1458	-0.0294	2	654	1543	61	2015.6393
2004	fff	0.5427	-0.1877	1	524	1347	134	2019.1418
2005	fff process	0.5169	-0.2303	1	74	119	13	2019.1538
2006	fgf	-0.4616	0.0443	5	235	331	22	2015.7727
2007	fib	-0.8533	-0.0876	2	250	348	19	2016.0526
2008	fiber alignment	-0.0773	0.058	5	240	347	35	2015.4
2009	fiber axis	0.6708	-0.0035	1	151	188	22	2014.0909
2010	fiber bragg grating	0.1071	-0.2129	1	35	63	12	2018.75
2011	fiber composite	0.9806	-0.1773	1	522	1232	112	2016.2589
2012	fiber content	0.9919	-0.2096	1	443	1090	92	2016.0652
2013	fiber direction	-0.0117	0.0413	5	113	131	13	2015.1538
2014	fiber length	0.9567	-0.2142	1	197	341	28	2016.1786
2015	fiber loading	1.0193	-0.1869	1	201	360	26	2016.4231
2016	fiber matrix adhesion	1.0143	-0.1875	1	201	335	25	2015.24
2017	fiber matrix interface	0.8847	-0.1753	1	99	124	12	2016.6667
2018	fiber reinforcement	0.9469	-0.1952	1	211	319	27	2017.4815
2019	fiber sample	0.975	-0.0775	1	80	138	13	2015.6154
2020	fiber scaffold	-0.2562	0.0744	5	326	506	45	2016.1556
2021	fibers surface	0.7687	-0.1263	1	114	134	15	2017
2022	fibre content	0.9295	-0.1919	1	167	287	27	2015.2593
2023	fibre length	0.6624	-0.2226	1	148	196	19	2015.1579
2024	fibre loading	1.001	-0.2195	1	105	162	14	2016.5714
2025	fibrillation	0.8907	-0.0751	1	232	307	20	2017.15
2026	fibrin	-0.4587	0.0609	5	255	356	26	2015.5385
2027	fibrinogen	-0.7635	-0.0226	2	436	630	37	2014.6757
2028	fibroblast growth factor	-0.5394	0.1049	5	207	289	18	2015.3333
2029	fibroblast proliferation	-0.4047	0.0955	5	129	169	12	2016.8333
2030	fibronectin	-0.4035	0.1041	5	451	845	58	2015.0862
2031	fibrosis	-0.8767	0.0494	2	690	1246	59	2015.7966
2032	fibrous scaffold	-0.2039	0.0908	5	734	1614	126	2015.2063
2033	fibrous tissue	-0.5177	0.026	5	233	343	18	2016.0556
2034	field emission scanning electron microscope	0.8271	-0.0133	1	283	404	32	2015.2812
2035	fifth medical center	-1.25	0.0134	2	278	512	21	2019.5714
2036	filament fabrication	0.5508	-0.1894	1	493	1176	121	2019.1488
2037	filament material	0.4346	-0.1827	1	134	206	21	2018.6667
2038	file	-0.2691	-0.1938	2	230	316	26	2017.5
2039	filler concentration	1.0994	-0.1273	1	217	281	22	2016.3636
